Playlist,Alya,Order,YouTube Tags,Tag Count,Char Count,Usage %
וזאת הברכה,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וזאת הברכה, Deuteronomy, Devarim, Vezot Haberakhah, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,195,39.0%
וזאת הברכה,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וזאת הברכה, Deuteronomy, Devarim, Vezot Haberakhah, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,194,38.8%
וזאת הברכה,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וזאת הברכה, Deuteronomy, Devarim, Vezot Haberakhah, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,196,39.2%
וזאת הברכה,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וזאת הברכה, Deuteronomy, Devarim, Vezot Haberakhah, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,193,38.6%
וזאת הברכה,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וזאת הברכה, Deuteronomy, Devarim, Vezot Haberakhah, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,194,38.8%
וזאת הברכה,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וזאת הברכה, Deuteronomy, Devarim, Vezot Haberakhah, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,194,38.8%
וזאת הברכה,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, וזאת הברכה, Deuteronomy, Devarim, Vezot Haberakhah, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,195,39.0%
שיר השירים,פרק א,1,"מגילה, תורה, טעמים, Torah Reading, שיר השירים, Song of Songs, Shir Hashirim, Pesach, Passover, פרק א, Chapter 1, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
שיר השירים,פרק ב,2,"מגילה, תורה, טעמים, Torah Reading, שיר השירים, Song of Songs, Shir Hashirim, Pesach, Passover, פרק ב, Chapter 2, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
שיר השירים,פרק ג,3,"מגילה, תורה, טעמים, Torah Reading, שיר השירים, Song of Songs, Shir Hashirim, Pesach, Passover, פרק ג, Chapter 3, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
שיר השירים,פרק ד,4,"מגילה, תורה, טעמים, Torah Reading, שיר השירים, Song of Songs, Shir Hashirim, Pesach, Passover, פרק ד, Chapter 4, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
שיר השירים,פרק ה,5,"מגילה, תורה, טעמים, Torah Reading, שיר השירים, Song of Songs, Shir Hashirim, Pesach, Passover, פרק ה, Chapter 5, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
שיר השירים,פרק ו,6,"מגילה, תורה, טעמים, Torah Reading, שיר השירים, Song of Songs, Shir Hashirim, Pesach, Passover, פרק ו, Chapter 6, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
שיר השירים,פרק ז,7,"מגילה, תורה, טעמים, Torah Reading, שיר השירים, Song of Songs, Shir Hashirim, Pesach, Passover, פרק ז, Chapter 7, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
שיר השירים,פרק ח,8,"מגילה, תורה, טעמים, Torah Reading, שיר השירים, Song of Songs, Shir Hashirim, Pesach, Passover, פרק ח, Chapter 8, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
